time,lon,lat,nv,precipitation,time_bnds
2023-05-01 00:00:00,-123.95,41.35,1,0.062000003,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.95,41.45,0,0.069000006,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.95,41.45,1,0.069000006,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.95,41.55,0,0.072000004,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.95,41.55,1,0.072000004,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.95,41.649998,0,0.067,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.95,41.649998,1,0.067,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.95,41.75,0,0.062000003,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.95,41.75,1,0.062000003,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.95,41.85,0,0.057000004,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.95,41.85,1,0.057000004,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.95,41.95,0,0.058000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.95,41.95,1,0.058000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,32.25,0,0.008,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,32.25,1,0.008,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,32.35,0,0.008,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,32.35,1,0.008,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,32.45,0,0.0050000004,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,32.45,1,0.0050000004,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,32.55,0,0.006,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,32.55,1,0.006,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,32.649998,0,0.004,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,32.649998,1,0.004,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,32.75,0,0.0050000004,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,32.75,1,0.0050000004,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,32.85,0,0.009000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,32.85,1,0.009000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,32.95,0,0.010000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,32.95,1,0.010000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,33.05,0,0.010000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,33.05,1,0.010000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,33.149998,0,0.014,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,33.149998,1,0.014,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,33.25,0,0.017,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,33.25,1,0.017,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,33.35,0,0.019000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,33.35,1,0.019000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,33.45,0,0.020000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,33.45,1,0.020000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,33.55,0,0.021000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,33.55,1,0.021000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,33.649998,0,0.026,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,33.649998,1,0.026,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,33.75,0,0.030000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,33.75,1,0.030000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,33.85,0,0.025,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,33.85,1,0.025,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,33.95,0,0.028,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,33.95,1,0.028,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,34.05,0,0.030000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,34.05,1,0.030000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,34.149998,0,0.030000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,34.149998,1,0.030000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,34.25,0,0.028,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,34.25,1,0.028,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,34.35,0,0.022000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,34.35,1,0.022000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,34.45,0,0.019000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,34.45,1,0.019000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,34.55,0,0.020000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,34.55,1,0.020000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,34.649998,0,0.019000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,34.649998,1,0.019000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,34.75,0,0.018000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,34.75,1,0.018000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,34.85,0,0.019000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,34.85,1,0.019000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,34.95,0,0.021000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,34.95,1,0.021000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,35.05,0,0.022000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,35.05,1,0.022000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,35.149998,0,0.024,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,35.149998,1,0.024,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,35.25,0,0.024,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,35.25,1,0.024,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,35.35,0,0.025,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,35.35,1,0.025,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,35.45,0,0.024,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,35.45,1,0.024,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,35.55,0,0.023000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,35.55,1,0.023000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,35.649998,0,0.017,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,35.649998,1,0.017,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,35.75,0,0.017,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,35.75,1,0.017,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,35.85,0,0.018000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,35.85,1,0.018000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,35.95,0,0.019000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,35.95,1,0.019000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,36.05,0,0.019000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,36.05,1,0.019000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,36.149998,0,0.022000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,36.149998,1,0.022000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,36.25,0,0.023000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,36.25,1,0.023000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,36.35,0,0.023000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,36.35,1,0.023000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,36.45,0,0.025,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,36.45,1,0.025,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,36.55,0,0.028,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,36.55,1,0.028,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,36.649998,0,0.033,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,36.649998,1,0.033,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,36.75,0,0.039,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,36.75,1,0.039,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,36.85,0,0.033,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,36.85,1,0.033,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,36.95,0,0.016,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,36.95,1,0.016,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,37.05,0,0.017,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,37.05,1,0.017,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,37.149998,0,0.015000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,37.149998,1,0.015000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,37.25,0,0.016,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,37.25,1,0.016,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,37.35,0,0.017,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,37.35,1,0.017,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,37.45,0,0.015000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,37.45,1,0.015000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,37.55,0,0.013,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,37.55,1,0.013,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,37.649998,0,0.012,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,37.649998,1,0.012,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,37.75,0,0.012,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,37.75,1,0.012,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,37.85,0,0.012,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,37.85,1,0.012,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,37.95,0,0.011000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,37.95,1,0.011000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,38.05,0,0.013,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,38.05,1,0.013,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,38.149998,0,0.020000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,38.149998,1,0.020000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,38.25,0,0.025,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,38.25,1,0.025,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,38.35,0,0.025,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,38.35,1,0.025,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,38.45,0,0.022000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,38.45,1,0.022000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,38.55,0,0.020000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,38.55,1,0.020000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,38.649998,0,0.014,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,38.649998,1,0.014,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,38.75,0,0.014,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,38.75,1,0.014,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,38.85,0,0.016,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,38.85,1,0.016,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,38.95,0,0.014,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,38.95,1,0.014,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,39.05,0,0.009000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,39.05,1,0.009000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,39.149998,0,0.031000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,39.149998,1,0.031000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,39.25,0,0.037,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,39.25,1,0.037,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,39.35,0,0.048,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,39.35,1,0.048,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,39.45,0,0.042000003,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,39.45,1,0.042000003,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,39.55,0,0.048,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,39.55,1,0.048,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,39.649998,0,0.052,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,39.649998,1,0.052,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,39.75,0,0.048,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,39.75,1,0.048,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,39.85,0,0.045,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,39.85,1,0.045,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,39.95,0,0.062000003,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,39.95,1,0.062000003,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,40.05,0,0.049000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,40.05,1,0.049000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,40.149998,0,0.044000003,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,40.149998,1,0.044000003,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,40.25,0,0.045,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,40.25,1,0.045,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,40.35,0,0.056,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,40.35,1,0.056,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,40.45,0,0.054,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,40.45,1,0.054,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,40.55,0,0.052,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,40.55,1,0.052,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,40.649998,0,0.049000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,40.649998,1,0.049000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,40.75,0,0.053000003,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,40.75,1,0.053000003,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,40.85,0,0.05,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,40.85,1,0.05,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,40.95,0,0.05,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,40.95,1,0.05,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,41.05,0,0.044000003,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,41.05,1,0.044000003,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,41.149998,0,0.049000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,41.149998,1,0.049000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,41.25,0,0.051000003,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,41.25,1,0.051000003,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,41.35,0,0.052,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,41.35,1,0.052,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,41.45,0,0.059000004,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,41.45,1,0.059000004,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,41.55,0,0.060000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,41.55,1,0.060000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,41.649998,0,0.07,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,41.649998,1,0.07,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,41.75,0,0.066,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,41.75,1,0.066,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,41.85,0,0.054,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,41.85,1,0.054,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.85,41.95,0,0.055000003,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.85,41.95,1,0.055000003,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,32.25,0,0.007,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,32.25,1,0.007,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,32.35,0,0.007,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,32.35,1,0.007,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,32.45,0,0.004,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,32.45,1,0.004,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,32.55,0,0.0050000004,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,32.55,1,0.0050000004,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,32.649998,0,0.0050000004,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,32.649998,1,0.0050000004,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,32.75,0,0.0050000004,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,32.75,1,0.0050000004,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,32.85,0,0.008,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,32.85,1,0.008,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,32.95,0,0.007,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,32.95,1,0.007,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,33.05,0,0.011000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,33.05,1,0.011000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,33.149998,0,0.014,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,33.149998,1,0.014,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,33.25,0,0.015000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,33.25,1,0.015000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,33.35,0,0.015000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,33.35,1,0.015000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,33.45,0,0.018000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,33.45,1,0.018000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,33.55,0,0.020000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,33.55,1,0.020000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,33.649998,0,0.024,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,33.649998,1,0.024,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,33.75,0,0.028,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,33.75,1,0.028,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,33.85,0,0.025,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,33.85,1,0.025,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,33.95,0,0.025,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,33.95,1,0.025,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,34.05,0,0.027,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,34.05,1,0.027,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,34.149998,0,0.028,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,34.149998,1,0.028,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,34.25,0,0.023000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,34.25,1,0.023000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,34.35,0,0.021000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,34.35,1,0.021000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,34.45,0,0.020000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,34.45,1,0.020000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,34.55,0,0.018000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,34.55,1,0.018000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,34.649998,0,0.019000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,34.649998,1,0.019000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,34.75,0,0.017,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,34.75,1,0.017,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,34.85,0,0.018000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,34.85,1,0.018000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,34.95,0,0.020000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,34.95,1,0.020000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,35.05,0,0.022000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,35.05,1,0.022000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,35.149998,0,0.025,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,35.149998,1,0.025,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,35.25,0,0.025,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,35.25,1,0.025,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,35.35,0,0.025,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,35.35,1,0.025,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,35.45,0,0.023000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,35.45,1,0.023000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,35.55,0,0.021000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,35.55,1,0.021000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,35.649998,0,0.020000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,35.649998,1,0.020000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,35.75,0,0.021000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,35.75,1,0.021000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,35.85,0,0.019000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,35.85,1,0.019000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,35.95,0,0.020000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,35.95,1,0.020000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,36.05,0,0.021000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,36.05,1,0.021000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,36.149998,0,0.023000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,36.149998,1,0.023000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,36.25,0,0.026,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,36.25,1,0.026,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,36.35,0,0.025,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,36.35,1,0.025,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,36.45,0,0.033,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,36.45,1,0.033,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,36.55,0,0.033,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,36.55,1,0.033,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,36.649998,0,0.037,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,36.649998,1,0.037,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,36.75,0,0.038000003,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,36.75,1,0.038000003,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,36.85,0,0.022000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,36.85,1,0.022000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,36.95,0,0.020000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,36.95,1,0.020000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,37.05,0,0.019000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,37.05,1,0.019000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,37.149998,0,0.015000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,37.149998,1,0.015000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,37.25,0,0.015000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,37.25,1,0.015000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,37.35,0,0.014,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,37.35,1,0.014,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,37.45,0,0.013,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,37.45,1,0.013,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,37.55,0,0.011000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,37.55,1,0.011000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,37.649998,0,0.011000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,37.649998,1,0.011000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,37.75,0,0.011000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,37.75,1,0.011000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,37.85,0,0.010000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,37.85,1,0.010000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,37.95,0,0.011000001,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,37.95,1,0.011000001,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,38.05,0,0.014,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,38.05,1,0.014,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,38.149998,0,0.023000002,2023-05-01 00:00:00
2023-05-01 00:00:00,-123.75,38.149998,1,0.023000002,2023-06-01 00:00:00
2023-05-01 00:00:00,-123.75,38.25,0,0.024,2023-05-01 00:00:00
